state,type,commodity,date,production
W.P. Kuala Lumpur,metallic,rutile,1/1/21,0
W.P. Kuala Lumpur,metallic,silver,1/1/16,0
W.P. Kuala Lumpur,metallic,silver,1/1/17,0
W.P. Kuala Lumpur,metallic,silver,1/1/18,0
W.P. Kuala Lumpur,metallic,silver,1/1/19,0
W.P. Kuala Lumpur,metallic,silver,1/1/20,0
W.P. Kuala Lumpur,metallic,silver,1/1/21,0
W.P. Kuala Lumpur,metallic,struverite,1/1/16,0
W.P. Kuala Lumpur,metallic,struverite,1/1/17,0
W.P. Kuala Lumpur,metallic,struverite,1/1/18,0
W.P. Kuala Lumpur,metallic,struverite,1/1/19,0
W.P. Kuala Lumpur,metallic,struverite,1/1/20,0
W.P. Kuala Lumpur,metallic,struverite,1/1/21,0
W.P. Kuala Lumpur,metallic,tin_ore,1/1/16,4
W.P. Kuala Lumpur,metallic,tin_ore,1/1/17,0
W.P. Kuala Lumpur,metallic,tin_ore,1/1/18,0
W.P. Kuala Lumpur,metallic,tin_ore,1/1/19,0
W.P. Kuala Lumpur,metallic,tin_ore,1/1/20,0
W.P. Kuala Lumpur,metallic,tin_ore,1/1/21,0
W.P. Kuala Lumpur,metallic,xenotime,1/1/16,0
W.P. Kuala Lumpur,metallic,xenotime,1/1/17,0
W.P. Kuala Lumpur,metallic,xenotime,1/1/18,0
W.P. Kuala Lumpur,metallic,xenotime,1/1/19,0
W.P. Kuala Lumpur,metallic,xenotime,1/1/20,0
W.P. Kuala Lumpur,metallic,xenotime,1/1/21,0
W.P. Kuala Lumpur,metallic,zircon,1/1/16,0
W.P. Kuala Lumpur,metallic,zircon,1/1/17,0
W.P. Kuala Lumpur,metallic,zircon,1/1/18,0
W.P. Kuala Lumpur,metallic,zircon,1/1/19,0
W.P. Kuala Lumpur,metallic,zircon,1/1/20,0
W.P. Kuala Lumpur,metallic,zircon,1/1/21,0
W.P. Kuala Lumpur,non_metallic,aggregates,1/1/16,0
W.P. Kuala Lumpur,non_metallic,aggregates,1/1/17,0
W.P. Kuala Lumpur,non_metallic,aggregates,1/1/18,0
W.P. Kuala Lumpur,non_metallic,aggregates,1/1/19,0
W.P. Kuala Lumpur,non_metallic,aggregates,1/1/20,0
W.P. Kuala Lumpur,non_metallic,aggregates,1/1/21,0
W.P. Kuala Lumpur,non_metallic,clay,1/1/16,0
W.P. Kuala Lumpur,non_metallic,clay,1/1/17,0
W.P. Kuala Lumpur,non_metallic,clay,1/1/18,0
W.P. Kuala Lumpur,non_metallic,clay,1/1/19,0
W.P. Kuala Lumpur,non_metallic,clay,1/1/20,0
W.P. Kuala Lumpur,non_metallic,clay,1/1/21,0
W.P. Kuala Lumpur,non_metallic,earth_materials,1/1/16,1299276
W.P. Kuala Lumpur,non_metallic,earth_materials,1/1/17,6958486
W.P. Kuala Lumpur,non_metallic,earth_materials,1/1/18,703555
W.P. Kuala Lumpur,non_metallic,earth_materials,1/1/19,471651
W.P. Kuala Lumpur,non_metallic,earth_materials,1/1/20,297000
W.P. Kuala Lumpur,non_metallic,earth_materials,1/1/21,105840
W.P. Kuala Lumpur,non_metallic,feldspar,1/1/16,0
W.P. Kuala Lumpur,non_metallic,feldspar,1/1/17,0
W.P. Kuala Lumpur,non_metallic,feldspar,1/1/18,0
W.P. Kuala Lumpur,non_metallic,feldspar,1/1/19,0
W.P. Kuala Lumpur,non_metallic,feldspar,1/1/20,0
W.P. Kuala Lumpur,non_metallic,feldspar,1/1/21,0
W.P. Kuala Lumpur,non_metallic,kaolin,1/1/16,0
W.P. Kuala Lumpur,non_metallic,kaolin,1/1/17,0
W.P. Kuala Lumpur,non_metallic,kaolin,1/1/18,0
W.P. Kuala Lumpur,non_metallic,kaolin,1/1/19,0
W.P. Kuala Lumpur,non_metallic,kaolin,1/1/20,0
W.P. Kuala Lumpur,non_metallic,kaolin,1/1/21,0
W.P. Kuala Lumpur,non_metallic,limestone,1/1/16,0
W.P. Kuala Lumpur,non_metallic,limestone,1/1/17,0
W.P. Kuala Lumpur,non_metallic,limestone,1/1/18,0
W.P. Kuala Lumpur,non_metallic,limestone,1/1/19,0
W.P. Kuala Lumpur,non_metallic,limestone,1/1/20,0
W.P. Kuala Lumpur,non_metallic,limestone,1/1/21,0
W.P. Kuala Lumpur,non_metallic,mica,1/1/16,0
W.P. Kuala Lumpur,non_metallic,mica,1/1/17,0
W.P. Kuala Lumpur,non_metallic,mica,1/1/18,0
W.P. Kuala Lumpur,non_metallic,mica,1/1/19,0
W.P. Kuala Lumpur,non_metallic,mica,1/1/20,0
W.P. Kuala Lumpur,non_metallic,mica,1/1/21,0
W.P. Kuala Lumpur,non_metallic,sand_and_gravel,1/1/16,0
W.P. Kuala Lumpur,non_metallic,sand_and_gravel,1/1/17,0
W.P. Kuala Lumpur,non_metallic,sand_and_gravel,1/1/18,0
W.P. Kuala Lumpur,non_metallic,sand_and_gravel,1/1/19,0
W.P. Kuala Lumpur,non_metallic,sand_and_gravel,1/1/20,0
W.P. Kuala Lumpur,non_metallic,sand_and_gravel,1/1/21,0
W.P. Kuala Lumpur,non_metallic,silica,1/1/16,0
W.P. Kuala Lumpur,non_metallic,silica,1/1/17,0
W.P. Kuala Lumpur,non_metallic,silica,1/1/18,0
W.P. Kuala Lumpur,non_metallic,silica,1/1/19,0
W.P. Kuala Lumpur,non_metallic,silica,1/1/20,0
W.P. Kuala Lumpur,non_metallic,silica,1/1/21,0
W.P. Putrajaya,energy,coal,1/1/16,0
W.P. Putrajaya,energy,coal,1/1/17,0
W.P. Putrajaya,energy,coal,1/1/18,0
W.P. Putrajaya,energy,coal,1/1/19,0
W.P. Putrajaya,energy,coal,1/1/20,0
W.P. Putrajaya,energy,coal,1/1/21,0
W.P. Putrajaya,metallic,bauxite,1/1/16,0
W.P. Putrajaya,metallic,bauxite,1/1/17,0
W.P. Putrajaya,metallic,bauxite,1/1/18,0
W.P. Putrajaya,metallic,bauxite,1/1/19,0
W.P. Putrajaya,metallic,bauxite,1/1/20,0
W.P. Putrajaya,metallic,bauxite,1/1/21,0
W.P. Putrajaya,metallic,gold,1/1/16,0
W.P. Putrajaya,metallic,gold,1/1/17,0
W.P. Putrajaya,metallic,gold,1/1/18,0
W.P. Putrajaya,metallic,gold,1/1/19,0
W.P. Putrajaya,metallic,gold,1/1/20,0
W.P. Putrajaya,metallic,gold,1/1/21,0
W.P. Putrajaya,metallic,ilmenite,1/1/16,0
W.P. Putrajaya,metallic,ilmenite,1/1/17,0
W.P. Putrajaya,metallic,ilmenite,1/1/18,0
W.P. Putrajaya,metallic,ilmenite,1/1/19,0
W.P. Putrajaya,metallic,ilmenite,1/1/20,0
W.P. Putrajaya,metallic,ilmenite,1/1/21,0
W.P. Putrajaya,metallic,iron_ore,1/1/16,0
W.P. Putrajaya,metallic,iron_ore,1/1/17,0
W.P. Putrajaya,metallic,iron_ore,1/1/18,0
W.P. Putrajaya,metallic,iron_ore,1/1/19,0
W.P. Putrajaya,metallic,iron_ore,1/1/20,0
W.P. Putrajaya,metallic,iron_ore,1/1/21,0
W.P. Putrajaya,metallic,manganese,1/1/16,0
W.P. Putrajaya,metallic,manganese,1/1/17,0
W.P. Putrajaya,metallic,manganese,1/1/18,0
W.P. Putrajaya,metallic,manganese,1/1/19,0
W.P. Putrajaya,metallic,manganese,1/1/20,0
W.P. Putrajaya,metallic,manganese,1/1/21,0
W.P. Putrajaya,metallic,monazite,1/1/16,0
W.P. Putrajaya,metallic,monazite,1/1/17,0
W.P. Putrajaya,metallic,monazite,1/1/18,0
W.P. Putrajaya,metallic,monazite,1/1/19,0
W.P. Putrajaya,metallic,monazite,1/1/20,0
W.P. Putrajaya,metallic,monazite,1/1/21,0
W.P. Putrajaya,metallic,rutile,1/1/16,0
W.P. Putrajaya,metallic,rutile,1/1/17,0
W.P. Putrajaya,metallic,rutile,1/1/18,0
W.P. Putrajaya,metallic,rutile,1/1/19,0
W.P. Putrajaya,metallic,rutile,1/1/20,0
W.P. Putrajaya,metallic,rutile,1/1/21,0
W.P. Putrajaya,metallic,silver,1/1/16,0
W.P. Putrajaya,metallic,silver,1/1/17,0
W.P. Putrajaya,metallic,silver,1/1/18,0
W.P. Putrajaya,metallic,silver,1/1/19,0
W.P. Putrajaya,metallic,silver,1/1/20,0
W.P. Putrajaya,metallic,silver,1/1/21,0
W.P. Putrajaya,metallic,struverite,1/1/16,0
W.P. Putrajaya,metallic,struverite,1/1/17,0
W.P. Putrajaya,metallic,struverite,1/1/18,0
W.P. Putrajaya,metallic,struverite,1/1/19,0
W.P. Putrajaya,metallic,struverite,1/1/20,0
W.P. Putrajaya,metallic,struverite,1/1/21,0
W.P. Putrajaya,metallic,tin_ore,1/1/16,0
W.P. Putrajaya,metallic,tin_ore,1/1/17,0
W.P. Putrajaya,metallic,tin_ore,1/1/18,0
W.P. Putrajaya,metallic,tin_ore,1/1/19,0
W.P. Putrajaya,metallic,tin_ore,1/1/20,0
W.P. Putrajaya,metallic,tin_ore,1/1/21,0
W.P. Putrajaya,metallic,xenotime,1/1/16,0
W.P. Putrajaya,metallic,xenotime,1/1/17,0
W.P. Putrajaya,metallic,xenotime,1/1/18,0
W.P. Putrajaya,metallic,xenotime,1/1/19,0
W.P. Putrajaya,metallic,xenotime,1/1/20,0
W.P. Putrajaya,metallic,xenotime,1/1/21,0
W.P. Putrajaya,metallic,zircon,1/1/16,0
W.P. Putrajaya,metallic,zircon,1/1/17,0
W.P. Putrajaya,metallic,zircon,1/1/18,0
W.P. Putrajaya,metallic,zircon,1/1/19,0
W.P. Putrajaya,metallic,zircon,1/1/20,0
W.P. Putrajaya,metallic,zircon,1/1/21,0
W.P. Putrajaya,non_metallic,aggregates,1/1/16,0
W.P. Putrajaya,non_metallic,aggregates,1/1/17,0
W.P. Putrajaya,non_metallic,aggregates,1/1/18,0
W.P. Putrajaya,non_metallic,aggregates,1/1/19,0
W.P. Putrajaya,non_metallic,aggregates,1/1/20,0
W.P. Putrajaya,non_metallic,aggregates,1/1/21,0
W.P. Putrajaya,non_metallic,clay,1/1/16,0
W.P. Putrajaya,non_metallic,clay,1/1/17,0
W.P. Putrajaya,non_metallic,clay,1/1/18,0
W.P. Putrajaya,non_metallic,clay,1/1/19,0
W.P. Putrajaya,non_metallic,clay,1/1/20,0
W.P. Putrajaya,non_metallic,clay,1/1/21,0
W.P. Putrajaya,non_metallic,earth_materials,1/1/16,0
W.P. Putrajaya,non_metallic,earth_materials,1/1/17,0
W.P. Putrajaya,non_metallic,earth_materials,1/1/18,311555
W.P. Putrajaya,non_metallic,earth_materials,1/1/19,0
W.P. Putrajaya,non_metallic,earth_materials,1/1/20,67773
W.P. Putrajaya,non_metallic,earth_materials,1/1/21,0
W.P. Putrajaya,non_metallic,feldspar,1/1/16,0
W.P. Putrajaya,non_metallic,feldspar,1/1/17,0
W.P. Putrajaya,non_metallic,feldspar,1/1/18,0
W.P. Putrajaya,non_metallic,feldspar,1/1/19,0
W.P. Putrajaya,non_metallic,feldspar,1/1/20,0
W.P. Putrajaya,non_metallic,feldspar,1/1/21,0
W.P. Putrajaya,non_metallic,kaolin,1/1/16,0
W.P. Putrajaya,non_metallic,kaolin,1/1/17,0
W.P. Putrajaya,non_metallic,kaolin,1/1/18,0
W.P. Putrajaya,non_metallic,kaolin,1/1/19,0
W.P. Putrajaya,non_metallic,kaolin,1/1/20,0
W.P. Putrajaya,non_metallic,kaolin,1/1/21,0
W.P. Putrajaya,non_metallic,limestone,1/1/16,0
W.P. Putrajaya,non_metallic,limestone,1/1/17,0
W.P. Putrajaya,non_metallic,limestone,1/1/18,0
W.P. Putrajaya,non_metallic,limestone,1/1/19,0
W.P. Putrajaya,non_metallic,limestone,1/1/20,0
W.P. Putrajaya,non_metallic,limestone,1/1/21,0
W.P. Putrajaya,non_metallic,mica,1/1/16,0
W.P. Putrajaya,non_metallic,mica,1/1/17,0
W.P. Putrajaya,non_metallic,mica,1/1/18,0
W.P. Putrajaya,non_metallic,mica,1/1/19,0
W.P. Putrajaya,non_metallic,mica,1/1/20,0
W.P. Putrajaya,non_metallic,mica,1/1/21,0
W.P. Putrajaya,non_metallic,sand_and_gravel,1/1/16,0
W.P. Putrajaya,non_metallic,sand_and_gravel,1/1/17,0
W.P. Putrajaya,non_metallic,sand_and_gravel,1/1/18,0
W.P. Putrajaya,non_metallic,sand_and_gravel,1/1/19,0
W.P. Putrajaya,non_metallic,sand_and_gravel,1/1/20,0
W.P. Putrajaya,non_metallic,sand_and_gravel,1/1/21,0
W.P. Putrajaya,non_metallic,silica,1/1/16,0
W.P. Putrajaya,non_metallic,silica,1/1/17,0
W.P. Putrajaya,non_metallic,silica,1/1/18,0
W.P. Putrajaya,non_metallic,silica,1/1/19,0
W.P. Putrajaya,non_metallic,silica,1/1/20,0
W.P. Putrajaya,non_metallic,silica,1/1/21,0
